date,city,ACond_tavg,AvgSurfT_tavg,CanopInt_tavg,ECanop_tavg,ESoil_tavg,EvapSnow_tavg,Evap_tavg,GWS_tavg,Lwnet_tavg,Qg_tavg,Qh_tavg,Qle_tavg,Qsb_tavg,Qsm_tavg,Qs_tavg,SnowDepth_tavg,SnowT_tavg,SoilMoist_P_tavg,SoilMoist_RZ_tavg,SoilMoist_S_tavg,SWE_tavg,Swnet_tavg,TVeg_tavg,TWS_tavg
14-03-20,Bhopal,0.00821787412363536,297.57406126192916,5.433610626860764E-4,-1.0512293824426296E-8,2.5074942820678612E-5,0.0,3.36400718797967E-5,932.9724199868799,-90.52567161001811,2.633242493964792,41.40522644577956,82.97324094539735,0.0,0.0,0.0,0.0,297.57406126192916,1225.7852572309296,292.81282493157113,5.4030501483901725,0.0,217.53800796880955,8.575639716900326E-6,1225.7858019572932
14-03-21,Bhopal,0.01029788027896084,297.11155868158113,2.8728242778089494E-4,9.77120947682133E-9,2.8573801062787137E-5,0.0,3.670022661617993E-5,931.7639578842534,-94.44369364947806,-0.786774094178667,34.44685911163082,90.5211134577185,0.0,0.0,0.0,0.0,297.11155868158113,1223.1443038568266,291.38028102967803,5.31037463405268,0.0,218.6233408392929,8.116655545024063E-6,1223.1445436555198
14-03-22,Bhopal,0.010084281886579486,297.9847055140549,8.309552565587797E-5,5.470542049576711E-10,2.5245401502616005E-5,0.0,3.171450158163687E-5,930.5140131508432,-81.25497270599611,7.142014972562711,49.88969457827933,78.22381520465134,0.0,0.0,0.0,0.0,297.9847055140549,1220.563605207738,290.0495981976269,5.299334300242788,0.0,216.51609743319875,6.468552740672778E-6,1220.5637107787093
14-03-23,Bhopal,0.008564967177032184,300.56771534245183,1.979064732521197E-4,5.909954566436703E-10,2.7238277837797822E-5,0.0,3.353755789980713E-5,929.2320329619616,-71.04982518374436,15.129783723412489,45.60451188513903,82.72038441944896,0.0,0.0,3.1350878899598146E-11,0.0,300.56771534245183,1218.141426396564,288.9093872318423,5.242090323107029,0.0,214.5107955002203,6.298688285509772E-6,1218.1416289786982
14-03-24,Bhopal,0.009510342281584334,301.0901296662122,0.0029526001866528287,1.66798752573296E-7,2.718084652673778E-5,0.0,3.275867981009344E-5,927.9262086201489,-65.78081564786957,10.807071510369214,46.29493852165657,80.79928491949066,0.0,0.0,2.968558590903644E-9,0.0,301.0901296662122,1215.6655414860425,287.73934570560607,5.188408368486701,0.0,203.68473974088343,5.411036400390713E-6,1215.6685069014388
14-03-25,Bhopal,0.008903709816655555,301.13216021778135,0.0010400836744508517,7.447083645685764E-8,2.7552446762848274E-5,0.0,3.22808455185009E-5,926.5998700769935,-67.87509594506365,6.8374872556546835,50.231311889198736,79.62070007634355,0.0,0.0,0.0,0.0,301.13216021778135,1213.2929544836525,286.69322213893986,5.146384575502658,0.0,204.56044575450866,4.653927355895679E-6,1213.2941186176085
14-03-26,Bhopal,0.009522352239866626,301.79280025203053,1.2330350798991983E-4,1.1696993965104958E-9,2.870827708788484E-5,0.0,3.2913097824555403E-5,925.2563471600292,-71.69606523591328,9.993010301900105,53.8682895327002,81.18015697138097,0.0,0.0,0.0,0.0,301.79280025203053,1210.8611038332065,285.60472573691266,5.070294377280444,0.0,216.73960507400636,4.203651840030735E-6,1210.861199975983
14-03-27,Bhopal,0.010129781503313624,302.6741815272385,0.0023782018139557083,5.3056715383292866E-8,2.917524877035263E-5,0.0,3.301987169656857E-5,923.8961491158339,-68.60781716137397,11.127812055068286,52.47015893168566,81.44351201716476,0.0,0.0,1.3532907811809845E-9,0.0,302.6741815272385,1208.3985430709715,284.5025241510654,5.008777666382673,0.0,213.6514208723859,3.791566357227655E-6,1208.4010611433323
14-03-28,Bhopal,0.009769375064993294,303.12249647311074,6.732377906826705E-4,4.2780818108982825E-8,2.9977996154769693E-5,0.0,3.316474447540425E-5,922.5196232989551,-68.80107823426161,10.613851590854365,55.613120172081935,81.80084426228593,0.0,0.0,0.0,0.0,303.12249647311074,1206.0280156329397,283.5082899419273,4.979141579410895,0.0,216.82892174449393,3.1439673535729754E-6,1206.0285844260118
14-03-29,Bhopal,0.010878370136847887,301.91133741053136,8.670117302437012E-5,8.195212371891664E-10,3.0211069167670187E-5,0.0,3.300523552183207E-5,921.1287392717066,-85.21322123209637,2.344903203530041,52.47349492321169,81.4074081948133,0.0,0.0,0.0,0.0,301.91133741053136,1203.5048731361946,282.3761845255286,4.895785896274132,0.0,221.43627952947847,2.7933459490413506E-6,1203.504985406147
